name,latitude,longitude,iata_code,mac_iata_code,country_code,continent_code,currency_code,timezone,score
Rimini / Miramare - Federico Fellini International Airport,44.0203018188477,12.6117000579834,RMI,,IT,EU,EUR,Europe/Rome,0.35199999809265137
Paphos International Airport,34.7179985046387,32.4856986999512,PFO,LCA,CY,EU,EUR,Asia/Nicosia,0.550000011920929
Ercan International Airport,35.1547012329102,33.4961013793945,ECN,GEC,CY,EU,EUR,Asia/Nicosia,0.60500001907348633
Larnaca International Airport,34.8750991821289,33.6249008178711,LCA,LCA,CY,EU,EUR,Asia/Nicosia,0.800000011920929
Malta International Airport,35.857498,14.4775,MLA,,MT,EU,EUR,Europe/Malta,0.78799998760223389
Le Havre Octeville Airport,49.5339012145996,0.0880559980869293,LEH,,FR,EU,EUR,Europe/Paris,0.19200000166893005
Lannion-Côte de Granit Airport,48.7543983459473,-3.47165989875793,LAI,,FR,EU,EUR,Europe/Paris,0.1679999977350235
Marseille Provence Airport,43.439271922,5.22142410278,MRS,MRS,FR,EU,EUR,Europe/Paris,0.8410000205039978
EuroAirport Basel-Mulhouse-Freiburg Airport,47.5895996094,7.52991008759,BSL,EAP,FR,EU,EUR,Europe/Paris,0.80199998617172241
Biarritz-Anglet-Bayonne Airport,43.4683990478516,-1.5233199596405,BIQ,,FR,EU,EUR,Europe/Paris,0.50900000333786011
Bordeaux-Mérignac (BA 106) Airport,44.8283004760742,-0.715556025505066,BOD,BOD,FR,EU,EUR,Europe/Paris,0.78899997472763062
Nice-Côte d'Azur Airport,43.6584014893,7.21586990356,NCE,,FR,EU,EUR,Europe/Paris,0.86799997091293335
Annecy-Haute-Savoie-Mont Blanc Airport,45.92919921875,6.09876012802124,NCY,,FR,EU,EUR,Europe/Paris,0.0560000017285347
Perpignan-Rivesaltes (Llabanère) Airport,42.7403984069824,2.87067008018494,PGF,,FR,EU,EUR,Europe/Paris,0.3580000102519989
Pau Pyrénées Airport,43.3800010681152,-0.418610990047455,PUF,,FR,EU,EUR,Europe/Paris,0.53600001335144043
Ajaccio-Napoléon Bonaparte Airport,41.9235992431641,8.8029203414917,AJA,,FR,EU,EUR,Europe/Paris,0.54799997806549072
Figari Sud-Corse Airport,41.5005989074707,9.09778022766113,FSC,,FR,EU,EUR,Europe/Paris,0.43900001049041748
Brest Bretagne Airport,48.4478988647461,-4.41854000091553,BES,,FR,EU,EUR,Europe/Paris,0.56499999761581421
Nantes Atlantique Airport,47.1531982422,-1.61073005199,NTE,NTE,FR,EU,EUR,Europe/Paris,0.68199998140335083
Brive-La Roche Airport,45.1507987976,1.46916997433,BVE,,FR,EU,EUR,Europe/Paris,0.18600000441074371
Clermont-Ferrand Auvergne Airport,45.7867012023926,3.16916990280151,CFE,,FR,EU,EUR,Europe/Paris,0.55400002002716064
Caen-Carpiquet Airport,49.1733016967773,-0.449999988079071,CFR,,FR,EU,EUR,Europe/Paris,0.34299999475479126
Le Puy-Loudes Airport,45.0806999206543,3.76289010047913,LPY,,FR,EU,EUR,Europe/Paris,0.086999997496604919
La Rochelle-Île de Ré Airport,46.17919921875,-1.19527995586395,LRH,,FR,EU,EUR,Europe/Paris,0.3619999885559082
Lorient South Brittany (Bretagne Sud) Airport,47.7606010437012,-3.44000005722046,LRT,,FR,EU,EUR,Europe/Paris,0.289000004529953
Lyon Saint-Exupéry Airport,45.726398468,5.09082984924,LYS,LYS,FR,EU,EUR,Europe/Paris,0.83799999952316284
Montpellier-Méditerranée Airport,43.5761985778809,3.96301007270813,MPL,MPL,FR,EU,EUR,Europe/Paris,0.69300001859664917
Paris Beauvais Tillé Airport,49.4543991088867,2.11278009414673,BVA,PAR,FR,EU,EUR,Europe/Paris,0.39500001072883606
Aurillac Airport,44.8913993835449,2.42194008827209,AUR,,FR,EU,EUR,Europe/Paris,0.125
Avignon-Caumont Airport,43.907299041748,4.90183019638062,AVN,AVN,FR,EU,EUR,Europe/Paris,0.18600000441074371
Charles de Gaulle International Airport,49.0127983093,2.54999995232,CDG,PAR,FR,EU,EUR,Europe/Paris,0.9649999737739563
Quimper-Cornouaille Airport,47.9749984741211,-4.16778993606567,UIP,,FR,EU,EUR,Europe/Paris,0.2199999988079071
Saint-Étienne-Bouthéon Airport,45.540599822998,4.29639005661011,EBU,,FR,EU,EUR,Europe/Paris,0.086999997496604919
Limoges Airport,45.8628005981445,1.17944002151489,LIG,,FR,EU,EUR,Europe/Paris,0.38999998569488525
Lille-Lesquin Airport,50.5619010925293,3.08944010734558,LIL,LIL,FR,EU,EUR,Europe/Paris,0.51899999380111694
Poitiers-Biard Airport,46.5876998901367,0.306665986776352,PIS,PIS,FR,EU,EUR,Europe/Paris,0.31499999761581421
Calvi-Sainte-Catherine Airport,42.5307998657227,8.79319000244141,CLY,,FR,EU,EUR,Europe/Paris,0.47699999809265137
Chambéry-Savoie Airport,45.6380996704102,5.88022994995117,CMF,,FR,EU,EUR,Europe/Paris,0.26100000739097595
Bastia-Poretta Airport,42.5527000427246,9.48373031616211,BIA,,FR,EU,EUR,Europe/Paris,0.53799998760223389
Angers-Loire Airport,47.5602989196777,-0.312222003936768,ANE,ANE,FR,EU,EUR,Europe/Paris,0.10899999737739563
Périgueux-Bassillac Airport,45.1981010437012,0.815555989742279,PGX,,FR,EU,EUR,Europe/Paris,0.086999997496604919
Grenoble-Isère Airport,45.3628997802734,5.32937002182007,GNB,LYS,FR,EU,EUR,Europe/Paris,0.32499998807907104
Strasbourg Airport,48.5382995605469,7.62823009490967,SXB,SXB,FR,EU,EUR,Europe/Paris,0.67400002479553223
Bergerac-Roumanière Airport,44.8252983093262,0.518611013889313,EGC,,FR,EU,EUR,Europe/Paris,0.31200000643730164
Dinard-Pleurtuit-Saint-Malo Airport,48.5876998901367,-2.07996010780334,DNR,,FR,EU,EUR,Europe/Paris,0.11599999666213989
Dijon-Bourgogne Airport,47.268901825,5.09000015259,DIJ,,FR,EU,EUR,Europe/Paris,0.30700001120567322
Rodez-Marcillac Airport,44.407901763916,2.48267006874084,RDZ,,FR,EU,EUR,Europe/Paris,0.25900000333786011
Paris-Orly Airport,48.7252998352,2.35944008827,ORY,PAR,FR,EU,EUR,Europe/Paris,0.91399997472763062
Agen-La Garenne Airport,44.1747016906738,0.590556025505066,AGF,,FR,EU,EUR,Europe/Paris,0.29399999976158142
Toulon-Hyères Airport,43.0973014832,6.14602994919,TLN,,FR,EU,EUR,Europe/Paris,0.36800000071525574
Toulouse-Blagnac Airport,43.6291007995605,1.36381995677948,TLS,,FR,EU,EUR,Europe/Paris,0.81000000238418579
Metz-Nancy-Lorraine Airport,48.9821014404,6.25131988525,ETZ,ETZ,FR,EU,EUR,Europe/Paris,0.40299999713897705
Castres-Mazamet Airport,43.5563011169434,2.2891800403595,DCM,,FR,EU,EUR,Europe/Paris,0.125
Deauville-Saint-Gatien Airport,49.3652992249,0.154305994511,DOL,,FR,EU,EUR,Europe/Paris,0.019999999552965164
Tarbes-Lourdes-Pyrénées Airport,43.1786994934082,-0.006438999902457,LDE,,FR,EU,EUR,Europe/Paris,0.43900001049041748
Rennes-Saint-Jacques Airport,48.0694999695,-1.73478996754,RNS,RNS,FR,EU,EUR,Europe/Paris,0.578000009059906
Queen Beatrix International Airport,12.5013999938965,-70.0151977539062,AUA,,NL,,EUR,America/Aruba,0.95200002193450928
Kastelorizo Airport,36.1417007446,29.5764007568,KZS,,GR,EU,EUR,Europe/Athens,0.079000003635883331
Chania International Airport,35.5317001342773,24.1497001647949,CHQ,,GR,EU,EUR,Europe/Athens,0.656000018119812
Chios Island National Airport,38.3432006835938,26.1406002044678,JKH,,GR,EU,EUR,Europe/Athens,0.48800000548362732
Mikonos Airport,37.4351005554199,25.3481006622314,JMK,,GR,EU,EUR,Europe/Athens,0.72299998998641968
Nea Anchialos Airport,39.2196006774902,22.7943000793457,VOL,,GR,EU,EUR,Europe/Athens,0.19799999892711639
Skiros Airport,38.9676017761,24.4871997833,SKU,,GR,EU,EUR,Europe/Athens,0.10899999737739563
Samos Airport,37.689998626709,26.9116992950439,SMI,,GR,EU,EUR,Europe/Athens,0.43599998950958252
Heraklion International Nikos Kazantzakis Airport,35.3396987915,25.1802997589,HER,,GR,EU,EUR,Europe/Athens,0.72100001573562622
Karpathos Airport,35.4213981628418,27.1459999084473,AOK,,GR,EU,EUR,Europe/Athens,0.296999990940094
Diagoras Airport,36.4053993225098,28.0862007141113,RHO,,GR,EU,EUR,Europe/Athens,0.6470000147819519
Kasos Airport,35.4213981628,26.9099998474,KSJ,,GR,EU,EUR,Europe/Athens,0.0560000017285347
Mytilene International Airport,39.0567016602,26.5983009338,MJT,,GR,EU,EUR,Europe/Athens,0.49500000476837158
Limnos Airport,39.917098999,25.2362995148,LXS,,GR,EU,EUR,Europe/Athens,0.335999995470047
Milos Airport,36.6968994141,24.4769001007,MLO,,GR,EU,EUR,Europe/Athens,0.21199999749660492
Aktion National Airport,38.9254989624023,20.7653007507324,PVK,,GR,EU,EUR,Europe/Athens,0.36599999666213989
Ioannis Kapodistrias International Airport,39.6018981933594,19.9116992950439,CFU,,GR,EU,EUR,Europe/Athens,0.62099999189376831
Leros Airport,37.1848983765,26.8003005981,LRS,,GR,EU,EUR,Europe/Athens,0.079000003635883331
Dionysios Solomos Airport,37.7509002685547,20.8843002319336,ZTH,,GR,EU,EUR,Europe/Athens,0.46700000762939453
Paros Airport,37.0102996826,25.1280994415,PAS,,GR,EU,EUR,Europe/Athens,0.26600000262260437
Dimokritos Airport,40.855899810791,25.9563007354736,AXD,,GR,EU,EUR,Europe/Athens,0.46500000357627869
Ioannina Airport,39.6963996887207,20.8225002288818,IOA,,GR,EU,EUR,Europe/Athens,0.41800001263618469
Skiathos Island National Airport,39.1771011352539,23.5037002563477,JSI,,GR,EU,EUR,Europe/Athens,0.34700000286102295
Syros Airport,37.4227981567,24.9508991241,JSY,,GR,EU,EUR,Europe/Athens,0.10199999809265137
Santorini Airport,36.3992004394531,25.4792995452881,JTR,,GR,EU,EUR,Europe/Athens,0.76999998092651367
Astypalaia Airport,36.5798988342,26.3757991791,JTY,,GR,EU,EUR,Europe/Athens,0.028000000864267349
Naxos Airport,37.0811004639,25.3680992126,JNX,,GR,EU,EUR,Europe/Athens,0.28600001335144043
Alexander the Great International Airport,40.9132995605469,24.6191997528076,KVA,,GR,EU,EUR,Europe/Athens,0.43200001120567322
Kos Airport,36.7933006286621,27.0916996002197,KGS,,GR,EU,EUR,Europe/Athens,0.54900002479553223
Eleftherios Venizelos International Airport,37.9364013672,23.9444999695,ATH,,GR,EU,EUR,Europe/Athens,0.94199997186660767
Kefallinia Airport,38.1200981140137,20.5004997253418,EFL,,GR,EU,EUR,Europe/Athens,0.48600000143051147
Ikaria Airport,37.6827011108,26.3470993042,JIK,,GR,EU,EUR,Europe/Athens,0.19200000166893005
Thessaloniki Macedonia International Airport,40.5196990966797,22.9708995819092,SKG,,GR,EU,EUR,Europe/Athens,0.84299999475479126
Kalamata Airport,37.0682983398438,22.0254993438721,KLX,,GR,EU,EUR,Europe/Athens,0.41699999570846558
Araxos Airport,38.1511001586914,21.4256000518799,GPA,,GR,EU,EUR,Europe/Athens,0.0729999989271164
Kithira Airport,36.2742996216,23.0170001984,KIT,,GR,EU,EUR,Europe/Athens,0.028000000864267349
Dresden Airport,51.1328010559082,13.7672004699707,DRS,,DE,EU,EUR,Europe/Berlin,0.72299998998641968
Leipzig Halle Airport,51.4323997497559,12.2416000366211,LEJ,,DE,EU,EUR,Europe/Berlin,0.69199997186660767
Memmingen Allgau Airport,47.9888000488,10.2395000458,FMM,,DE,EU,EUR,Europe/Berlin,0.086999997496604919
Münster Osnabrück Airport,52.134601593,7.68483018875,FMO,,DE,EU,EUR,Europe/Berlin,0.58600002527236938
Bremen Airport,53.0475006104,8.78666973114,BRE,,DE,EU,EUR,Europe/Berlin,0.75499999523162842
Berlin-Tegel International Airport,52.559700012207,13.2876996994019,TXL,BER,DE,EU,EUR,Europe/Berlin,0.9309999942779541
Nuremberg Airport,49.4986991882,11.0669002533,NUE,,DE,EU,EUR,Europe/Berlin,0.8320000171661377
Mannheim-City Airport,49.4730567932129,8.51416683197021,MHG,,DE,EU,EUR,Europe/Berlin,0.028000000864267349
Frankfurt am Main International Airport,50.0264015198,8.54312992096,FRA,FRA,DE,EU,EUR,Europe/Berlin,0.95499998331069946
Munich International Airport,48.3538017272949,11.7861003875732,MUC,MUC,DE,EU,EUR,Europe/Berlin,0.93300002813339233
Dortmund Airport,51.5182991028,7.61223983765,DTM,,DE,EU,EUR,Europe/Berlin,0.56599998474121094
Düsseldorf International Airport,51.2895011901855,6.76677989959717,DUS,DUS,DE,EU,EUR,Europe/Berlin,0.9089999794960022
Niederrhein Airport,51.6024017333984,6.14216995239258,NRN,DUS,DE,EU,EUR,Europe/Berlin,0.14300000667572021
Hannover Airport,52.461101532,9.68507957458,HAJ,HAJ,DE,EU,EUR,Europe/Berlin,0.80900001525878906
Hamburg Airport,53.6304016113281,9.98822975158691,HAM,HAM,DE,EU,EUR,Europe/Berlin,0.86599999666213989
Erfurt Airport,50.9798011779785,10.9581003189087,ERF,,DE,EU,EUR,Europe/Berlin,0.0729999989271164
Friedrichshafen Airport,47.6712989807,9.51148986816,FDH,,DE,EU,EUR,Europe/Berlin,0.56199997663497925
Frankfurt-Hahn Airport,49.9486999512,7.26388978958,HHN,FRA,DE,EU,EUR,Europe/Berlin,0.01
Paderborn Lippstadt Airport,51.6141014099,8.61631965637,PAD,,DE,EU,EUR,Europe/Berlin,0.48399999737739563
Stuttgart Airport,48.6898994445801,9.22196006774902,STR,STR,DE,EU,EUR,Europe/Berlin,0.88099998235702515
Westerland Sylt Airport,54.9132003784,8.34047031403,GWT,,DE,EU,EUR,Europe/Berlin,0.38600000739097595
Berlin-Schönefeld International Airport,52.3800010681152,13.522500038147,SXF,BER,DE,EU,EUR,Europe/Berlin,0.8399999737739563
Rostock-Laage Airport,53.9182014465,12.2783002853,RLG,,DE,EU,EUR,Europe/Berlin,0.22599999606609344
Saarbrücken Airport,49.2145996094,7.10950994492,SCN,SCN,DE,EU,EUR,Europe/Berlin,0.47200000286102295
Cologne Bonn Airport,50.8658981323,7.1427397728,CGN,CGN,DE,EU,EUR,Europe/Berlin,0.81599998474121094
Karlsruhe Baden-Baden Airport,48.7793998718,8.08049964905,FKB,FKB,DE,EU,EUR,Europe/Berlin,0.54100000858306885
Cork Airport,51.8413009643555,-8.49110984802246,ORK,,IE,EU,EUR,Europe/Dublin,0.80699998140335083
Shannon Airport,52.7019996643066,-8.92481994628906,SNN,,IE,EU,EUR,Europe/Dublin,0.87999999523162842
Dublin Airport,53.4212989807129,-6.27007007598877,DUB,,IE,EU,EUR,Europe/Dublin,0.9649999737739563
Donegal Airport,55.0442008972168,-8.34099960327148,CFN,,IE,EU,EUR,Europe/Dublin,0.47299998998641968
Waterford Airport,52.187198638916,-7.08695983886719,WAT,,IE,EU,EUR,Europe/Dublin,0.37099999189376831
Ireland West Knock Airport,53.9103012084961,-8.81849002838135,NOC,,IE,EU,EUR,Europe/Dublin,0.47499999403953552
Kerry Airport,52.1809005737305,-9.52377986907959,KIR,,IE,EU,EUR,Europe/Dublin,0.61000001430511475
Madeira Airport,32.6978988647461,-16.7744998931885,FNC,,PT,EU,EUR,Europe/Lisbon,0.67599999904632568
Francisco de Sá Carneiro Airport,41.2481002808,-8.68138980865,OPO,,PT,EU,EUR,Europe/Lisbon,0.828000009059906
Faro Airport,37.0144004822,-7.96590995789,FAO,,PT,EU,EUR,Europe/Lisbon,0.71799999475479126
Lisbon Portela Airport,38.7812995911,-9.13591957092,LIS,,PT,EU,EUR,Europe/Lisbon,0.9100000262260437
Porto Santo Airport,33.0733985901,-16.3500003815,PXO,,PT,EU,EUR,Europe/Lisbon,0.33700001239776611
Almería International Airport,36.8438987731934,-2.3701000213623,LEI,,ES,EU,EUR,Europe/Madrid,0.59500002861022949
Leon Airport,42.5890007019043,-5.65556001663208,LEN,,ES,EU,EUR,Europe/Madrid,0.39899998903274536
Reus Air Base,41.1473999023438,1.16717004776001,REU,,ES,EU,EUR,Europe/Madrid,0.1679999977350235
Bilbao Airport,43.3011016845703,-2.91060996055603,BIO,,ES,EU,EUR,Europe/Madrid,0.80500000715255737
Badajoz Airport,38.891300201416,-6.82133007049561,BJZ,,ES,EU,EUR,Europe/Madrid,0.34799998998641968
Lleida-Alguaire Airport,41.728185,0.535023,ILD,ILD,ES,EU,EUR,Europe/Madrid,0.019999999552965164
Salamanca Airport,40.9520988464355,-5.50198984146118,SLM,,ES,EU,EUR,Europe/Madrid,0.37000000476837158
Ibiza Airport,38.8728981018,1.37311995029,IBZ,,ES,EU,EUR,Europe/Madrid,0.746999979019165
Santiago de Compostela Airport,42.8963012695312,-8.41514015197754,SCQ,,ES,EU,EUR,Europe/Madrid,0.67000001668930054
Zaragoza Air Base,41.6661987304688,-1.04155004024506,ZAZ,,ES,EU,EUR,Europe/Madrid,0.35199999809265137
Burgos Airport,42.3576011657715,-3.62075996398926,RGS,,ES,EU,EUR,Europe/Madrid,0.19499999284744263
San Javier Airport,37.7750015258789,-0.812389016151428,MJV,,ES,EU,EUR,Europe/Madrid,0.58700001239776611
Barcelona International Airport,41.2971000671387,2.07845997810364,BCN,BCN,ES,EU,EUR,Europe/Madrid,0.949999988079071
Melilla Airport,35.279800415,-2.9562599659,MLN,,ES,EU,EUR,Europe/Madrid,0.4699999988079071
Sevilla Airport,37.4179992675781,-5.8931097984314,SVQ,,ES,EU,EUR,Europe/Madrid,0.81000000238418579
Santander Airport,43.4271011352539,-3.82000994682312,SDR,,ES,EU,EUR,Europe/Madrid,0.58099997043609619
Madrid Barajas International Airport,40.4936,-3.56676,MAD,,ES,EU,EUR,Europe/Madrid,0.95499998331069946
Vigo Airport,42.2318000793457,-8.62677001953125,VGO,,ES,EU,EUR,Europe/Madrid,0.70999997854232788
Federico Garcia Lorca Airport,37.1887016296387,-3.77735996246338,GRX,,ES,EU,EUR,Europe/Madrid,0.68999999761581421
Palma De Mallorca Airport,39.551700592,2.73881006241,PMI,,ES,EU,EUR,Europe/Madrid,0.81800001859664917
Girona Airport,41.9010009765625,2.76055002212524,GRO,,ES,EU,EUR,Europe/Madrid,0.44499999284744263
Asturias Airport,43.5635986328125,-6.03461980819702,OVD,,ES,EU,EUR,Europe/Madrid,0.652999997138977
Alicante International Airport,38.2821998596191,-0.55815601348877,ALC,,ES,,EUR,Europe/Madrid,0.76399999856948853
Pamplona Airport,42.7700004577637,-1.64632999897003,PNA,PNA,ES,EU,EUR,Europe/Madrid,0.62400001287460327
Logroño-Agoncillo Airport,42.4609534888,-2.32223510742,RJL,,ES,EU,EUR,Europe/Madrid,0.32300001382827759
San Sebastian Airport,43.3564987182617,-1.79060995578766,EAS,,ES,EU,EUR,Europe/Madrid,0.62900000810623169
Valencia Airport,39.4892997741699,-0.481624990701675,VLC,,ES,EU,EUR,Europe/Madrid,0.82400000095367432
Valladolid Airport,41.7061004639,-4.85194015503,VLL,,ES,EU,EUR,Europe/Madrid,0.40000000596046448
Málaga Airport,36.6749000549316,-4.49911022186279,AGP,,ES,EU,EUR,Europe/Madrid,0.85699999332427979
Menorca Airport,39.8625984191895,4.21864986419678,MAH,,ES,EU,EUR,Europe/Madrid,0.56099998950958252
A Coruña Airport,43.3021011352539,-8.37726020812988,LCG,,ES,EU,EUR,Europe/Madrid,0.68400001525878906
Jerez Airport,36.7445983886719,-6.06011009216309,XRY,,ES,EU,EUR,Europe/Madrid,0.67699998617172241
Linz Airport,48.2332000732422,14.1875,LNZ,,AT,EU,EUR,Europe/Vienna,0.59200000762939453
Vienna International Airport,48.1102981567383,16.5697002410889,VIE,VIE,AT,EU,EUR,Europe/Vienna,0.906000018119812
Graz Airport,46.9911003112793,15.4395999908447,GRZ,,AT,EU,EUR,Europe/Vienna,0.67699998617172241
Innsbruck Airport,47.2602005004883,11.3439998626709,INN,,AT,EU,EUR,Europe/Vienna,0.67299997806549072
Klagenfurt Airport,46.6425018311,14.3376998901,KLU,,AT,EU,EUR,Europe/Vienna,0.5339999794960022
Salzburg Airport,47.7933006286621,13.0043001174927,SZG,,AT,EU,EUR,Europe/Vienna,0.72399997711181641
Tallinn Airport,59.4132995605,24.8327999115,TLL,TLL,EE,EU,EUR,Europe/Tallinn,0.76800000667572021
Tartu Airport,58.3074989319,26.6903991699,TAY,,EE,EU,EUR,Europe/Tallinn,0.27799999713897705
Kuressaare Airport,58.2299003601074,22.50950050354,URE,,EE,EU,EUR,Europe/Tallinn,0.0729999989271164
Vilnius International Airport,54.6341018676758,25.2858009338379,VNO,,LT,EU,EUR,Europe/Vilnius,0.8320000171661377
Palanga International Airport,55.973201751709,21.093900680542,PLQ,,LT,EU,EUR,Europe/Vilnius,0.58499997854232788
Kaunas International Airport,54.9639015197754,24.0848007202148,KUN,,LT,EU,EUR,Europe/Vilnius,0.36399999260902405
Dzaoudzi Pamandzi International Airport,-12.8046998977661,45.2811012268066,DZA,,FR,AF,EUR,Indian/Mayotte,0.25900000333786011
Roland Garros Airport,-20.8871002197266,55.5102996826172,RUN,,RE,AF,EUR,Indian/Reunion,0.49799999594688416
Pierrefonds Airport,-21.3208999633789,55.4249992370605,ZSE,,RE,AF,EUR,Indian/Reunion,0.21500000357627869
La Tontouta International Airport,-22.0146007537842,166.212997436523,NOU,NOU,FR,OC,EUR,Pacific/Noumea,0.58799999952316284
Raiatea Airport,-16.722900390625,-151.466003417969,RFP,,FR,OC,EUR,Pacific/Tahiti,0.43599998950958252
Rangiroa Airport,-14.9542999267578,-147.660995483398,RGI,,FR,OC,EUR,Pacific/Tahiti,0.31000000238418579
Ahe Airport,-14.4280996322632,-146.25700378418,AHE,,FR,OC,EUR,Pacific/Tahiti,0.086999997496604919
Bora Bora Airport,-16.4444007873535,-151.751007080078,BOB,,FR,OC,EUR,Pacific/Tahiti,0.77499997615814209
Huahine-Fare Airport,-16.6872005462646,-151.022003173828,HUH,,FR,OC,EUR,Pacific/Tahiti,0.35199999809265137
Maupiti Airport,-16.4265003204346,-152.244003295898,MAU,,FR,OC,EUR,Pacific/Tahiti,0.19599999487400055
Tikehau Airport,-15.1196002960205,-148.231002807617,TIH,,FR,OC,EUR,Pacific/Tahiti,0.29499998688697815
Tubuai Airport,-23.3654003143311,-149.524002075195,TUB,,FR,OC,EUR,Pacific/Tahiti,0.079000003635883331
Fakarava Airport,-16.0541000366211,-145.656997680664,FAV,,FR,OC,EUR,Pacific/Tahiti,0.10899999737739563
Manihi Airport,-14.4368000030518,-146.070007324219,XMH,,FR,OC,EUR,Pacific/Tahiti,0.11599999666213989
Moorea Airport,-17.4899997711182,-149.761993408203,MOZ,,FR,OC,EUR,Pacific/Tahiti,0.54199999570846558
Faa'a International Airport,-17.5536994934,-149.606994629,PPT,,FR,OC,EUR,Pacific/Tahiti,0.84600001573562622
Cayenne-Rochambeau Airport,4.81980991364,-52.3604011536,CAY,,GF,SA,EUR,America/Cayenne,0.45100000500679016
Princess Juliana International Airport,18.0410003662,-63.1088981628,SXM,,NL,,EUR,America/Curacao,0.92400002479553223
L'Espérance Airport,18.0998992919922,-63.0471992492676,SFG,,NL,,EUR,America/Curacao,0.44600000977516174
Juancho E. Yrausquin Airport,17.6450004577637,-63.2200012207031,SAB,,NL,,EUR,America/Curacao,0.48500001430511475
F. D. Roosevelt Airport,17.4965000152588,-62.9794006347656,EUX,,NL,,EUR,America/Curacao,0.40900000929832458
